id,neighbourhood_group_name,neighbourhood_Name
9.11818E+17,Timaru District,Geraldine Ward
9.11821E+17,Waipa District,Cambridge Ward
9.11822E+17,Mackenzie District,Pukaki Ward
9.11831E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.1184E+17,Thames-Coromandel District,Mercury Bay Ward
9.11845E+17,Far North District,Te Hiku Ward
9.1185E+17,Queenstown-Lakes District,Wanaka Ward
9.11862E+17,Taupo District,Taupō Ward
9.11864E+17,Christchurch City,Burwood Ward
9.11897E+17,Wellington City,Pukehīnau/Lambton Ward
9.11907E+17,Western Bay of Plenty District,Maketu-Te Puke Ward
9.11907E+17,Thames-Coromandel District,South Eastern Ward
9.11913E+17,Napier City,Ahuriri Ward
9.11915E+17,Christchurch City,Fendalton Ward
9.11931E+17,Wellington City,Pukehīnau/Lambton Ward
9.11934E+17,Christchurch City,Heathcote Ward
9.11951E+17,Selwyn District,Selwyn Central Ward
9.11955E+17,Nelson City,Area Outside Ward
9.11955E+17,Manawatu District,Rural Ward
9.11956E+17,Ruapehu District,Waimarino-Waiouru Ward
9.11959E+17,Ruapehu District,National Park Ward
9.11959E+17,Christchurch City,Banks Peninsula Ward
9.1197E+17,Clutha District,Catlins Ward
9.12004E+17,Nelson City,Area Outside Ward
9.12005E+17,New Plymouth District,New Plymouth City Ward
9.12025E+17,Christchurch City,Fendalton Ward
9.12052E+17,Thames-Coromandel District,Mercury Bay Ward
9.12064E+17,Queenstown-Lakes District,Wanaka Ward
9.12295E+17,Christchurch City,Banks Peninsula Ward
9.1241E+17,Auckland,Albert-Eden-Puketāpapa Ward
9.12412E+17,Whangarei District,Hikurangi-Coastal Ward
9.12414E+17,Mackenzie District,Pukaki Ward
9.12425E+17,Napier City,Ahuriri Ward
9.12443E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.12454E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.12463E+17,Christchurch City,Central Ward
9.12464E+17,Wellington City,Wharangi/Onslow-Western Ward
9.12466E+17,Auckland,Rodney Ward
9.12469E+17,Far North District,Te Hiku Ward
9.12475E+17,Queenstown-Lakes District,Wanaka Ward
9.12482E+17,Auckland,Albert-Eden-Puketāpapa Ward
9.12487E+17,Mackenzie District,Pukaki Ward
9.12491E+17,Wellington City,Wharangi/Onslow-Western Ward
9.12501E+17,Queenstown-Lakes District,Wanaka Ward
9.12508E+17,Auckland,Waitematā and Gulf Ward
9.1251E+17,Far North District,Te Hiku Ward
9.12524E+17,Far North District,Bay of Islands-Whangaroa Ward
9.12537E+17,Auckland,Waitematā and Gulf Ward
9.12553E+17,Tauranga City,Mount Maunganui-Papamoa Ward
9.12557E+17,Wellington City,Pukehīnau/Lambton Ward
9.12564E+17,New Plymouth District,New Plymouth City Ward
9.12568E+17,Christchurch City,Innes Ward
9.12583E+17,Wellington City,Pukehīnau/Lambton Ward
9.12618E+17,South Wairarapa District,Martinborough Ward
9.12643E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.12686E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.12686E+17,Western Bay of Plenty District,Kaimai Ward
9.12705E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.12722E+17,Whangarei District,Bream Bay Ward
9.12751E+17,Tauranga City,Mount Maunganui-Papamoa Ward
9.12759E+17,Auckland,Waitematā and Gulf Ward
9.1276E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.1277E+17,Far North District,Kaikohe-Hokianga Ward
9.1279E+17,Wellington City,Takapū/Northern Ward
9.1282E+17,Auckland,North Shore Ward
9.13117E+17,Queenstown-Lakes District,Wanaka Ward
9.13123E+17,South Waikato District,Putāruru Ward
9.13149E+17,Ashburton District,Western Ward
9.13149E+17,Auckland,Manurewa-Papakura Ward
9.13154E+17,Auckland,Manurewa-Papakura Ward
9.13156E+17,Tauranga City,Otumoetai-Pyes Pa Ward
9.13159E+17,Auckland,North Shore Ward
9.1317E+17,Auckland,North Shore Ward
9.13177E+17,Auckland,Manurewa-Papakura Ward
9.13188E+17,Wellington City,Takapū/Northern Ward
9.13188E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.13194E+17,Kaipara District,Mangawhai-Kaiwaka Ward
9.13209E+17,Western Bay of Plenty District,Katikati-Waihi Beach Ward
9.13216E+17,Auckland,Waitematā and Gulf Ward
9.13218E+17,Auckland,Waitematā and Gulf Ward
9.13219E+17,Central Otago District,Cromwell Ward
9.13239E+17,Taupo District,Taupō Ward
9.13241E+17,Whangarei District,Hikurangi-Coastal Ward
9.13247E+17,Waipa District,Maungatautari Ward
9.13249E+17,Waimakariri District,Kaiapoi-Woodend Ward
9.13252E+17,Taupo District,Turangi-Tongariro Ward
9.13285E+17,Queenstown-Lakes District,Wanaka Ward
9.13287E+17,Tauranga City,Mount Maunganui-Papamoa Ward
9.13288E+17,Queenstown-Lakes District,Wanaka Ward
9.13298E+17,Auckland,Manukau Ward
9.13299E+17,Auckland,Waitematā and Gulf Ward
9.13319E+17,Ruapehu District,National Park Ward
9.13355E+17,Rotorua District,Area Outside Ward
9.13388E+17,Auckland,Ōrākei Ward
9.13409E+17,Whanganui District,Area Outside Ward
9.13417E+17,South Wairarapa District,Greytown Ward
9.13419E+17,South Wairarapa District,Greytown Ward
9.13431E+17,Wellington City,Paekawakawa/Southern Ward
9.13436E+17,Whangarei District,Bream Bay Ward
9.13448E+17,Ashburton District,Western Ward
9.1346E+17,Queenstown-Lakes District,Arrowtown Ward
9.13463E+17,Auckland,Franklin Ward
9.13471E+17,Napier City,Taradale Ward
9.13481E+17,Waimakariri District,Rangiora-Ashley Ward
9.13486E+17,Auckland,Albany Ward
9.1349E+17,Taupo District,Taupō Ward
9.13507E+17,Nelson City,Area Outside Ward
9.13509E+17,Whangarei District,Whangarei Heads Ward
9.13513E+17,Lower Hutt City,Wainuiomata Ward
9.13543E+17,Hurunui District,West Ward
9.13555E+17,Christchurch City,Coastal Ward
9.13843E+17,Wellington City,Paekawakawa/Southern Ward
9.13885E+17,Auckland,Albert-Eden-Puketāpapa Ward
9.13885E+17,Auckland,Waitematā and Gulf Ward
9.13889E+17,Auckland,Waitematā and Gulf Ward
9.13897E+17,Rotorua District,Area Outside Ward
9.13898E+17,Whakatane District,Whakatāne-Ōhope Ward 
9.13901E+17,Auckland,Albert-Eden-Puketāpapa Ward
9.13902E+17,Auckland,Ōrākei Ward
9.13937E+17,Auckland,Waitematā and Gulf Ward
9.1394E+17,Far North District,Bay of Islands-Whangaroa Ward
9.1395E+17,Auckland,North Shore Ward
9.13952E+17,Auckland,Waitematā and Gulf Ward
9.13956E+17,Auckland,Ōrākei Ward
9.13963E+17,Auckland,Waitākere Ward
9.13968E+17,Lower Hutt City,Wainuiomata Ward
9.13976E+17,Auckland,Rodney Ward
9.13989E+17,Christchurch City,Central Ward
9.13992E+17,Mackenzie District,Pukaki Ward
9.13999E+17,Lower Hutt City,Harbour Ward
9.1401E+17,Clutha District,Lawrence-Tuapeka Ward
9.14027E+17,Christchurch City,Banks Peninsula Ward
9.14043E+17,Waipa District,Cambridge Ward
9.14058E+17,Christchurch City,Central Ward
9.1406E+17,Wellington City,Pukehīnau/Lambton Ward
9.14062E+17,Ruapehu District,Taumarunui Ward
9.14064E+17,Auckland,Waitematā and Gulf Ward
9.14089E+17,Auckland,North Shore Ward
9.14098E+17,Christchurch City,Coastal Ward
9.14102E+17,Auckland,Waitematā and Gulf Ward
9.14137E+17,Christchurch City,Banks Peninsula Ward
9.14169E+17,Queenstown-Lakes District,Wanaka Ward
9.1419E+17,Hamilton City,East Ward
9.1421E+17,Auckland,Whau Ward
9.14255E+17,Auckland,Whau Ward
9.14484E+17,Marlborough District,Marlborough Sounds Ward
9.14549E+17,Christchurch City,Banks Peninsula Ward
9.14561E+17,Auckland,Albert-Eden-Puketāpapa Ward
9.14574E+17,Tauranga City,Mount Maunganui-Papamoa Ward
9.14597E+17,Napier City,Onekawa-Tamatea Ward
9.14629E+17,Dunedin City,Area Outside Ward
9.14656E+17,Tauranga City,Mount Maunganui-Papamoa Ward
9.14657E+17,Tauranga City,Mount Maunganui-Papamoa Ward
9.14659E+17,Kaipara District,Mangawhai-Kaiwaka Ward
9.14703E+17,Auckland,Whau Ward
9.14707E+17,Auckland,Whau Ward
9.14727E+17,Tauranga City,Otumoetai-Pyes Pa Ward
9.14758E+17,Auckland,Maungakiekie-Tāmaki Ward
9.14773E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.14778E+17,Hamilton City,West Ward
9.14797E+17,Rotorua District,Area Outside Ward
9.14824E+17,Auckland,Maungakiekie-Tāmaki Ward
9.14838E+17,Whanganui District,Area Outside Ward
9.14857E+17,Hamilton City,West Ward
9.14859E+17,Whangarei District,Bream Bay Ward
9.14873E+17,Auckland,Waitematā and Gulf Ward
9.1491E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.14919E+17,Wellington City,Motukairangi/Eastern Ward
9.14976E+17,Queenstown-Lakes District,Wanaka Ward
9.1501E+17,Auckland,Maungakiekie-Tāmaki Ward
9.15243E+17,Christchurch City,Central Ward
9.15265E+17,Ruapehu District,Waimarino-Waiouru Ward
9.15265E+17,Christchurch City,Banks Peninsula Ward
9.15266E+17,Auckland,Waitākere Ward
9.1527E+17,Ruapehu District,Waimarino-Waiouru Ward
9.15308E+17,Far North District,Bay of Islands-Whangaroa Ward
9.15319E+17,Selwyn District,Selwyn Central Ward
9.15326E+17,Far North District,Bay of Islands-Whangaroa Ward
9.15326E+17,Far North District,Bay of Islands-Whangaroa Ward
9.15393E+17,Thames-Coromandel District,Mercury Bay Ward
9.15397E+17,Hastings District,Hastings-Havelock North Ward
9.15399E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.1542E+17,Auckland,Ōrākei Ward
9.15429E+17,Tasman District,Richmond Ward
9.15429E+17,Thames-Coromandel District,Mercury Bay Ward
9.1546E+17,Auckland,Albert-Eden-Puketāpapa Ward
9.15467E+17,Auckland,Albert-Eden-Puketāpapa Ward
9.15468E+17,Auckland,Rodney Ward
9.15483E+17,Tasman District,Golden Bay Ward
9.15484E+17,Western Bay of Plenty District,Katikati-Waihi Beach Ward
9.15487E+17,Queenstown-Lakes District,Wanaka Ward
9.15503E+17,Auckland,Rodney Ward
9.15504E+17,Lower Hutt City,Harbour Ward
9.15505E+17,Auckland,Albany Ward
9.1551E+17,Auckland,Albany Ward
9.15526E+17,Auckland,Whau Ward
9.15528E+17,Western Bay of Plenty District,Maketu-Te Puke Ward
9.15559E+17,Auckland,Albert-Eden-Puketāpapa Ward
9.15599E+17,Christchurch City,Heathcote Ward
9.15614E+17,Tauranga City,Mount Maunganui-Papamoa Ward
9.15627E+17,Tauranga City,Mount Maunganui-Papamoa Ward
9.15655E+17,Clutha District,Catlins Ward
9.15656E+17,Napier City,Ahuriri Ward
9.15672E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.15736E+17,Buller District,Westport Ward
9.15957E+17,Kaikoura District,Area Outside Ward
9.15964E+17,Kaikoura District,Area Outside Ward
9.16099E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.16113E+17,Auckland,North Shore Ward
9.16125E+17,Auckland,Albany Ward
9.16147E+17,Hamilton City,East Ward
9.1616E+17,Auckland,Waitematā and Gulf Ward
9.16165E+17,Hurunui District,West Ward
9.16181E+17,Wellington City,Pukehīnau/Lambton Ward
9.16186E+17,Tauranga City,Otumoetai-Pyes Pa Ward
9.16204E+17,Tauranga City,Mount Maunganui-Papamoa Ward
9.16211E+17,Upper Hutt City,Area Outside Ward
9.16215E+17,Auckland,Manukau Ward
9.16216E+17,Tauranga City,Mount Maunganui-Papamoa Ward
9.16228E+17,Tauranga City,Te Papa-Welcome Bay Ward
9.16228E+17,Auckland,Albert-Eden-Puketāpapa Ward
9.16233E+17,Waikato District,Raglan Ward
9.16237E+17,Hamilton City,East Ward
9.16242E+17,Masterton District,Area Outside Ward
9.1627E+17,Auckland,Albert-Eden-Puketāpapa Ward
9.1629E+17,Auckland,Howick Ward
9.16307E+17,Matamata-Piako District,Matamata Ward
9.16344E+17,Mackenzie District,Pukaki Ward
9.16373E+17,Central Otago District,Vincent Ward
9.16376E+17,Horowhenua District,Kere Kere Ward
9.16385E+17,Auckland,Albert-Eden-Puketāpapa Ward
9.16394E+17,Lower Hutt City,Harbour Ward
9.16404E+17,Kaipara District,Otamatea Ward
9.16405E+17,Hamilton City,West Ward
9.16408E+17,Matamata-Piako District,Matamata Ward
9.16428E+17,Tauranga City,Mount Maunganui-Papamoa Ward
9.16429E+17,Christchurch City,Riccarton Ward
9.16448E+17,Tauranga City,Mount Maunganui-Papamoa Ward
9.16465E+17,Palmerston North City,Area Outside Ward
9.16667E+17,Auckland,Waitematā and Gulf Ward
9.16713E+17,Far North District,Bay of Islands-Whangaroa Ward
9.16799E+17,Auckland,Ōrākei Ward
9.16814E+17,Kaikoura District,Area Outside Ward
9.16816E+17,Auckland,Rodney Ward
9.16824E+17,Tasman District,Moutere-Waimea Ward
9.16828E+17,Wellington City,Pukehīnau/Lambton Ward
9.16832E+17,New Plymouth District,South-West Ward
9.16844E+17,Rotorua District,Area Outside Ward
9.16854E+17,Auckland,Albert-Eden-Puketāpapa Ward
9.1687E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.16886E+17,Nelson City,Area Outside Ward
9.16924E+17,Auckland,Franklin Ward
9.16933E+17,Selwyn District,Selwyn Central Ward
9.16947E+17,Waikato District,Raglan Ward
9.1695E+17,Buller District,Westport Ward
9.16957E+17,Christchurch City,Banks Peninsula Ward
9.16968E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.16972E+17,Auckland,Waitematā and Gulf Ward
9.16981E+17,South Wairarapa District,Greytown Ward
9.16983E+17,Tasman District,Golden Bay Ward
9.16999E+17,Selwyn District,Springs Ward
9.17002E+17,Ruapehu District,Waimarino-Waiouru Ward
9.17037E+17,Tauranga City,Otumoetai-Pyes Pa Ward
9.17055E+17,Tasman District,Moutere-Waimea Ward
9.17055E+17,Auckland,Manurewa-Papakura Ward
9.17055E+17,Auckland,Manurewa-Papakura Ward
9.17059E+17,Kapiti Coast District,Paraparaumu Ward
9.17093E+17,Wellington City,Pukehīnau/Lambton Ward
9.17097E+17,Queenstown-Lakes District,Wanaka Ward
9.17107E+17,Tauranga City,Mount Maunganui-Papamoa Ward
9.17116E+17,Christchurch City,Harewood Ward
9.17123E+17,Christchurch City,Spreydon Ward
9.17155E+17,Auckland,Howick Ward
9.17156E+17,Invercargill City,Area Outside Ward
9.17217E+17,Auckland,Howick Ward
9.17238E+17,Queenstown-Lakes District,Wanaka Ward
9.17403E+17,Auckland,Waitematā and Gulf Ward
9.17494E+17,Dunedin City,Area Outside Ward
9.17496E+17,Ruapehu District,Waimarino-Waiouru Ward
9.17537E+17,Mackenzie District,Pukaki Ward
9.17539E+17,Dunedin City,Area Outside Ward
9.17556E+17,Auckland,Albert-Eden-Puketāpapa Ward
9.17567E+17,Christchurch City,Central Ward
9.17571E+17,Selwyn District,Selwyn Central Ward
9.17588E+17,Far North District,Bay of Islands-Whangaroa Ward
9.17591E+17,Waipa District,Cambridge Ward
9.17594E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.17647E+17,Dunedin City,Area Outside Ward
9.17647E+17,Auckland,North Shore Ward
9.17683E+17,Whanganui District,Area Outside Ward
9.17718E+17,Auckland,Waitematā and Gulf Ward
9.17728E+17,Waitaki District,Ahuriri Ward
9.1774E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.17741E+17,Auckland,Albert-Eden-Puketāpapa Ward
9.17773E+17,Kapiti Coast District,Paraparaumu Ward
9.17779E+17,Far North District,Bay of Islands-Whangaroa Ward
9.17809E+17,Auckland,Albert-Eden-Puketāpapa Ward
9.17816E+17,Auckland,Waitākere Ward
9.17816E+17,Ruapehu District,Waimarino-Waiouru Ward
9.1783E+17,South Waikato District,Putāruru Ward
9.17864E+17,Rotorua District,Area Outside Ward
9.17876E+17,Whangarei District,Bream Bay Ward
9.17891E+17,Auckland,North Shore Ward
9.17933E+17,Auckland,Howick Ward
9.18169E+17,Southland District,Waiau Aparima Ward
9.18177E+17,Auckland,Manurewa-Papakura Ward
9.18191E+17,Auckland,Manukau Ward
9.18191E+17,Hastings District,Mohaka Ward
9.18195E+17,Auckland,Manurewa-Papakura Ward
9.18209E+17,Rotorua District,Area Outside Ward
9.1822E+17,Far North District,Te Hiku Ward
9.18237E+17,Thames-Coromandel District,Mercury Bay Ward
9.18238E+17,Central Hawke's Bay District,Aramoana-Ruahine Ward
9.18248E+17,Wellington City,Pukehīnau/Lambton Ward
9.18257E+17,Western Bay of Plenty District,Kaimai Ward
9.18257E+17,New Plymouth District,New Plymouth City Ward
9.18259E+17,Westland District,Northern Ward
9.18288E+17,Hastings District,Hastings-Havelock North Ward
9.18295E+17,South Wairarapa District,Martinborough Ward
9.18299E+17,Auckland,Albert-Eden-Puketāpapa Ward
9.18305E+17,Southland District,Waiau Aparima Ward
9.18319E+17,Auckland,Maungakiekie-Tāmaki Ward
9.18321E+17,Taupo District,Taupō Ward
9.18323E+17,Auckland,Waitematā and Gulf Ward
9.18323E+17,Hastings District,Hastings-Havelock North Ward
9.18324E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.1836E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.18361E+17,Tauranga City,Mount Maunganui-Papamoa Ward
9.18378E+17,South Wairarapa District,Martinborough Ward
9.18389E+17,Kapiti Coast District,Ōtaki Ward 
9.18395E+17,Christchurch City,Central Ward
9.18399E+17,Marlborough District,Wairau-Awatere Ward
9.18399E+17,Kapiti Coast District,Waikanae Ward
9.18402E+17,Thames-Coromandel District,South Eastern Ward
9.18406E+17,Queenstown-Lakes District,Wanaka Ward
9.18408E+17,Hastings District,Hastings-Havelock North Ward
9.1845E+17,Queenstown-Lakes District,Arrowtown Ward
9.18457E+17,Auckland,Albert-Eden-Puketāpapa Ward
9.18467E+17,Queenstown-Lakes District,Arrowtown Ward
9.18469E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.18474E+17,Napier City,Taradale Ward
9.18517E+17,Tauranga City,Mount Maunganui-Papamoa Ward
9.18567E+17,Far North District,Bay of Islands-Whangaroa Ward
9.18573E+17,Auckland,Ōrākei Ward
9.18587E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.18605E+17,Tauranga City,Mount Maunganui-Papamoa Ward
9.18629E+17,Auckland,Albert-Eden-Puketāpapa Ward
9.1889E+17,Auckland,Albany Ward
9.18928E+17,Auckland,Waitematā and Gulf Ward
9.19008E+17,Auckland,Franklin Ward
9.1901E+17,Auckland,North Shore Ward
9.19016E+17,Auckland,Rodney Ward
9.19017E+17,Kapiti Coast District,Ōtaki Ward 
9.19031E+17,Tauranga City,Otumoetai-Pyes Pa Ward
9.19034E+17,Central Otago District,Vincent Ward
9.1904E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.19041E+17,Central Otago District,Vincent Ward
9.19042E+17,Waipa District,Cambridge Ward
9.19044E+17,Queenstown-Lakes District,Queenstown-Wakatipu Ward
9.19058E+17,Queenstown-Lakes District,Wanaka Ward
9.19066E+17,Wellington City,Pukehīnau/Lambton Ward
9.19072E+17,Auckland,Waitematā and Gulf Ward
9.19088E+17,Napier City,Taradale Ward
9.19113E+17,Kapiti Coast District,Ōtaki Ward 
9.19116E+17,Auckland,Waitematā and Gulf Ward
9.19122E+17,Auckland,Albert-Eden-Puketāpapa Ward
9.19125E+17,Auckland,Albert-Eden-Puketāpapa Ward
9.19127E+17,Waipa District,Maungatautari Ward
9.19163E+17,Auckland,Albert-Eden-Puketāpapa Ward
9.19178E+17,Christchurch City,Cashmere Ward
9.19195E+17,Auckland,North Shore Ward
9.19213E+17,Tauranga City,Otumoetai-Pyes Pa Ward
9.19218E+17,Western Bay of Plenty District,Kaimai Ward
9.1925E+17,Auckland,Manukau Ward
9.19275E+17,Auckland,Howick Ward
9.19276E+17,Napier City,Nelson Park Ward
9.1928E+17,Kapiti Coast District,Paekākāriki-Raumati Ward
9.19297E+17,Auckland,Waitematā and Gulf Ward
9.19573E+17,Tauranga City,Mount Maunganui-Papamoa Ward
9.19644E+17,Kapiti Coast District,Ōtaki Ward 
9.19654E+17,Tauranga City,Mount Maunganui-Papamoa Ward
9.19678E+17,Whangarei District,Hikurangi-Coastal Ward
9.19698E+17,Auckland,Ōrākei Ward
9.1974E+17,New Plymouth District,New Plymouth City Ward
9.1974E+17,Auckland,Ōrākei Ward
9.19741E+17,Kapiti Coast District,Paraparaumu Ward
9.1975E+17,Christchurch City,Waimairi Ward
9.19782E+17,Ruapehu District,Waimarino-Waiouru Ward
9.19783E+17,Rotorua District,Area Outside Ward
9.19806E+17,Queenstown-Lakes District,Wanaka Ward
9.19806E+17,New Plymouth District,North Ward
9.1981E+17,Ruapehu District,Waimarino-Waiouru Ward
9.19836E+17,Taupo District,Taupō Ward
9.1984E+17,Wellington City,Paekawakawa/Southern Ward
9.19863E+17,Christchurch City,Riccarton Ward
9.19884E+17,Auckland,Albany Ward
9.19896E+17,Hastings District,Hastings-Havelock North Ward
9.1993E+17,Auckland,Ōrākei Ward
9.19942E+17,Tasman District,Moutere-Waimea Ward
9.1995E+17,Auckland,Waitematā and Gulf Ward
9.20056E+17,Auckland,Albany Ward
9.2006E+17,Auckland,Albany Ward
9.20284E+17,Carterton District,Area Outside Ward
9.20348E+17,Kapiti Coast District,Paekākāriki-Raumati Ward
